994047,987845,80913,906820,4373,1022,5701,10
9276117,9269247,667739,8601324,41212,9771,6312,10
4375757,4365913,316489,4049274,19466,4623,9237,10
187829,181783,19223,162442,773,177,5579,10
7078401,7071826,577173,6494497,31352,7415,6033,10
132932,126849,27941,98798,470,100,5588,10
108909,101737,13488,88142,417,100,6705,10
8523266,8516292,606454,7909657,38680,9098,6521,10
9343971,9336400,735840,8600416,40922,9767,6787,10
3607913,3600986,260775,3340060,16091,3748,6088,10
1597391,1590840,121070,1469661,7043,1686,5868,10
107903,99805,12978,86721,396,100,7637,10
3421522,3414849,245647,3169047,14994,3554,6102,10
7383931,7377392,532751,6844488,33014,7843,5958,10
3348381,3333645,247231,3086328,14874,3540,5915,10
1791890,1782563,153368,1629075,7927,1916,7301,10
11275436,11258163,930231,10327728,49683,11740,7214,10
5763750,5755370,414154,5341066,25711,6070,8166,10
113767,105809,14804,90897,413,100,7788,10
116724,109794,14168,95512,451,100,6783,10
9569890,9563411,685720,8877523,42645,9992,6287,10
9551457,9545205,688810,8856236,42680,10052,6092,10
5568210,5550973,401781,5149043,24873,5847,17077,10
8728445,8713244,686031,8027044,38696,9168,15013,10
125401,119666,16137,103404,494,100,5550,10
13214203,13207859,940025,12267651,58811,14000,6190,10
3516369,3510253,255405,3254690,15668,3723,5924,10
115627,108043,16384,91538,425,100,7446,10
3452801,3446636,249624,3196877,15381,3661,5978,10
115655,109958,15195,94651,441,100,5530,10
661882,654773,53828,600821,2910,651,6938,10
1403010,1396969,106367,1290464,6191,1494,5880,10
160293,153544,17906,135504,628,161,6590,10
113307,106771,14669,91991,413,100,6380,10
12209429,12202840,853532,11349125,54821,13016,6476,10
2911789,2904371,235855,2668391,12899,3028,7242,10
7917785,7910281,509867,7400206,31243,7407,7278,10
4104283,4097768,299389,3798176,18241,4322,6330,10
2742855,2736677,229443,2507099,11779,2808,6059,10
15245882,15239423,1078562,14160690,68365,16078,6302,10
6433088,6426941,500562,5926207,28542,6700,5955,10
7364231,7358122,519380,6838558,32803,7651,5948,10
6406531,6400245,460707,5939360,28689,6771,6098,10
2337635,2331602,171676,2159790,10378,2427,5868,10
7633071,7626951,643430,6983348,33691,7980,5938,10
2231082,2224996,176752,2048110,9831,2341,5942,10
105513,98265,13956,84179,376,100,7081,10
1048189,1042072,80018,961930,4624,1100,5963,10
109966,103181,12938,90119,407,100,6635,10
111208,104541,15039,89360,412,100,6502,10
10542015,10535218,873820,9661237,46768,11076,6607,10
114311,107792,16162,91509,423,100,6375,10
2284793,2278679,170229,2108318,10136,2440,5945,10
5009523,5003186,359470,4643572,22153,5228,6177,10
4687786,4681661,335707,4345822,20949,4931,5945,10
3019968,3013594,231251,2782243,13372,3168,6218,10
5247509,5241143,369270,4871682,23546,5446,6177,10
14084702,14077216,1197905,12879123,62060,14732,7337,10
109453,102317,14076,88104,403,100,6956,10
4218327,4212001,324207,3887601,18766,4410,6169,10
9373699,9367227,672074,8695032,41847,9973,6292,10
108954,103282,16085,87071,393,100,5509,10
11627735,11621457,948847,10672442,51489,12169,6074,10
6164106,6157895,510278,5647447,27196,6513,6064,10
823870,816750,64973,751654,3587,858,6959,10
2114763,2107845,155750,1951965,9438,2196,6767,10
3094941,3088292,227460,2860665,13741,3296,6460,10
8516441,8509989,601866,7907950,38150,8948,6282,10
17154924,17148488,1215190,15933129,76885,18044,6181,10
117057,109954,14748,95086,451,100,6935,10
5532490,5524542,394427,5129962,24782,5788,7822,10
115481,108241,15395,92731,429,100,7079,10
8892976,8886607,639637,8246784,39863,9358,6184,10
3903425,3897378,283614,3613591,17385,4156,5897,10
7194871,7188800,515922,6672716,32197,7609,5931,10
9739364,9733095,690687,9042241,43675,10263,6105,10
6060452,6054266,436257,5617847,27022,6456,5987,10
7800938,7793519,644842,7148494,34286,8049,7270,10
3162591,3156395,229212,2927058,14104,3309,6008,10
4426878,4420751,317747,4102827,19716,4635,5980,10
1827786,1821765,132723,1688915,8155,1875,5852,10
3096211,3090125,224764,2865237,13810,3253,5945,10
109129,101172,13950,87097,401,100,7798,10
7616000,7609631,482029,7127398,30541,7151,6177,10
8743948,8737486,669498,8067805,39269,9347,6253,10
5949115,5942876,428225,5514490,26567,6305,6088,10
3169386,3163180,260317,2902734,14004,3243,6017,10
8295899,8289642,646096,7643381,36792,8835,6104,10
10149469,10143272,725188,9417922,45448,10682,6013,10
13075523,13069343,934203,12134976,58550,13789,6009,10
8621200,8614861,616709,7997966,38593,9104,6164,10
115503,109807,14955,94738,434,100,5552,10
11418692,11412504,823419,10588894,51068,12159,6015,10
9698528,9692483,689274,9003032,43445,10249,5887,10
4180134,4172674,325381,3847104,18421,4417,7280,10
3246128,3239894,238598,3001157,14444,3422,6094,10
5489600,5483401,394452,5088772,24513,5800,6015,10
114837,107740,14217,93419,430,100,6955,10
112462,106037,14348,91563,416,100,6262,10
3227446,3221368,264665,2956531,14260,3343,5929,10
13283720,13277466,1054950,12222358,59593,14067,6142,10
110480,103772,15838,87812,401,100,6547,10
8687020,8680871,654704,8025987,39265,9399,5969,10
320159,314534,28168,286237,1394,321,5485,10
1791180,1784889,129584,1655164,7890,1896,6104,10
11835090,11828852,848169,10980526,52887,12583,6153,10
1717976,1711916,130237,1581550,7569,1840,5874,10
2754692,2748633,196474,2552026,12376,2827,5913,10
4316414,4310261,310299,3999761,19274,4539,5965,10
106107,99403,15351,83934,379,100,6558,10
1004402,985011,90384,894491,4417,1045,19250,10
15089333,15070532,1054652,14015720,67544,16023,18661,10
8024909,8018461,668498,7349794,35288,8457,6293,10
10054680,10048260,716847,9331188,44908,10544,6255,10
10431580,10425443,765038,9660256,46651,11019,5997,10
212076,205447,23020,182316,864,194,6459,10
1589145,1583066,120706,1462230,6979,1703,5907,10
3742538,3736472,270432,3465859,16739,3907,5925,10
12394855,12388671,903809,11484689,55385,13188,5994,10
6808975,6802405,486314,6315907,30513,7132,6417,10
9302583,9296423,672713,8623540,41579,9897,5974,10
2355063,2348948,176426,2172393,10436,2475,5967,10
3407491,3401069,203762,3197114,11264,2675,6223,10
1351150,1344361,110693,1233538,5822,1369,6634,10
1245112,1239093,85108,1153857,5345,1231,5840,10
6709550,6703540,564813,6138534,29922,7205,5866,10
852232,844784,86176,758487,3664,847,7278,10
8327999,8321790,595541,7726078,36893,8790,6038,10
3577947,3571845,295314,3276384,15780,3730,5912,10
5518289,5512029,402655,5109210,24567,5901,6106,10
13274472,13268141,1084924,12183057,58634,14045,6200,10
115886,108510,15211,93190,437,100,7204,10
7614366,7607377,553816,7053373,33569,7916,6795,10
138103,130607,39543,90958,399,100,7300,10
8111155,8102258,613206,7488862,35994,8358,8691,10
4387110,4380690,316981,4063555,19258,4506,6252,10
4973660,4967044,374429,4592416,22199,5237,6442,10
3635453,3628982,312058,3316770,15619,3754,6292,10
2783236,2776820,201821,2574861,12367,2892,6217,10
8323294,8316835,585846,7730789,36974,8680,6285,10
7414066,7407917,567786,6839968,32969,7784,5929,10
120261,113348,13792,99433,475,100,6686,10
2585012,2570286,191091,2379038,11368,2775,6175,10
1942415,1933038,152917,1780019,8551,1990,6838,10
2811100,2802843,209443,2593230,12334,2986,5944,10
4619149,4612915,362627,4250087,20582,4742,6024,10
7211963,7205833,516644,6689023,32230,7618,5975,10
3026644,3020369,251616,2768619,13247,3175,6112,10
4246255,4240148,305260,3934692,18982,4442,5943,10
110381,103493,14788,88593,407,100,6710,10
8182831,8176625,635304,7541100,36561,8654,6038,10
6590410,6584362,565490,6018729,28910,6956,5922,10
109644,103101,13903,89088,417,100,6383,10
111070,104492,12531,91849,418,100,6404,10
2584291,2577418,187258,2390010,11415,2698,6712,10
3866881,3860617,275584,3584862,17280,4139,6104,10
11432188,11425880,943145,10482534,50524,11942,6144,10
4807656,4801413,351670,4449575,21390,5131,6076,10
12014858,12008490,981426,11026862,52946,12658,6189,10
2851159,2831982,228090,2603730,12445,2934,19028,10
4259035,4239585,301522,3937857,18838,4386,19276,10
4857257,4851406,347581,4503646,21757,5095,5635,10
6837141,6831397,487493,6343733,30595,7227,5546,10
1799494,1793882,128218,1665527,7767,1812,5433,10
2302201,2295394,169088,2126183,10267,2391,6594,10
9244420,9238461,651312,8586978,41521,9661,5778,10
3241917,3236145,243957,2992053,14454,3395,5593,10
4237388,4231573,304164,3927224,18671,4380,5675,10
5787757,5781977,413556,5368257,25959,6061,5625,10
14334504,14328173,942799,13385175,59260,14030,6146,10
5147743,5141826,427168,4714497,22830,5405,5695,10
121876,115370,14532,100709,478,100,6294,10
12076184,12058500,846841,11211497,54620,12966,17554,10
6481349,6453669,459305,5994196,28982,6741,27489,10
5774069,5756841,413771,5342892,25714,6091,17027,10
6405478,6399703,518724,5880821,28469,6594,5606,10
6626509,6621032,535383,6085505,29407,6868,5376,10
2349611,2344305,194552,2149621,10370,2405,5152,10
113505,106922,14712,92093,428,100,6414,10
113452,108286,16355,91827,426,100,5017,10
109708,103715,12657,90937,424,100,5824,10
2533755,2528281,193233,2334909,11239,2669,5308,10
111739,105716,12823,92784,454,100,5865,10
181659,176821,15506,161183,463,100,4688,10
8723074,8717669,599424,8118063,39516,9216,5250,10
16914184,16908635,1178276,15730188,75999,18099,5433,10
13700678,13694971,970396,12724388,61490,14480,5543,10
7905675,7899965,561247,7338529,34895,8317,5549,10
112067,106043,13425,92506,425,100,5864,10
3466231,3460672,303655,3156833,15242,3582,5400,10
7069705,7053015,566485,6486342,31523,7435,16532,10
6603741,6582413,478589,6103655,29430,6951,21152,10
